employee_id,first_name,last_name,start_date,exit_date,title,supervisor,ad_email,business_unit,employee_status,employee_type,pay_zone,employee_classification_type,termination_type,termination_description,department_type,division,date_of_birth,state,job_function_description,gender_code,location_code,race_desc,marital_desc,performance_score,current_employee_rating,active_flag,non_active_flag,termination_flag,voluntary_termination_flag,involuntary_termination_flag,employee_status_group,tenure_days,tenure_years,application_date,education_level,years_of_experience,desired_salary,recruitment_job_title,recruitment_status,survey_date,engagement_score,satisfaction_score,work_life_balance_score,engagement_segment,training_date,training_program_name,training_type,training_outcome,training_location,trainer,training_duration_days,training_cost,training_timing,early_attrition_6m_flag,early_attrition_12m_flag
2820,Pierce,Bender,2022-09-18,,Production Technician I,Eric Soto,pierce.bender@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production,Wireline Construction,1979-07-09,MA,Laborer,Male,42750,Hispanic,Divorced,Fully Meets,2,1,0,0,0,0,Active,1388,3.8,2023-05-08,PhD,11,38253.71,Aid worker,Applied,2022-10-16,2,1,5,Low Engagement,2022-10-23,Project Management,External,Completed,Ericberg,Mrs. Margaret Moon DDS,2,606.3,After Start Date,0,0
2821,Marin,Mosley,2019-09-08,2021-09-10,Production Technician I,Alfred Sanders,marin.mosley@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Retirement,Medical painting rich whole here.,Production,Field Operations,1998-09-22,MA,Technician,Male,36681,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,733,2.01,2023-05-13,High School,9,45436.21,"Therapist, music",Offered,2023-04-12,2,5,5,Low Engagement,2023-03-06,Technical Skills,Internal,Incomplete,Aaronborough,David Cunningham,5,841.22,After Start Date,0,0
2822,Barrett,Sosa,2019-08-30,,Production Technician I,Jerome Adams,barrett.sosa@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Aerial,1959-03-15,MA,Lineman,Female,87892,White,Divorced,Fully Meets,4,1,0,0,0,0,Active,2503,6.85,2023-05-10,High School,20,41316.84,"Engineer, maintenance (IT)",Rejected,2023-05-24,2,3,3,Low Engagement,2022-09-18,Communication Skills,Internal,Failed,East Michael,Jessica Berry,4,912.5,After Start Date,0,0
2823,Eliezer,Briggs,2023-05-22,,Production Technician I,Ariel Graham,eliezer.briggs@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Unk,,Production,General - Con,1985-12-07,MA,Operator,Female,59827,White,Divorced,Fully Meets,2,1,0,0,0,0,Active,1142,3.13,2023-05-29,PhD,10,37150.46,Writer,Applied,2023-01-23,5,2,1,High Engagement,2022-09-04,Communication Skills,External,Incomplete,West Jesse,Amanda White,2,196.27,Before Start Date,0,0
2824,Talan,Garrett,2021-03-02,,Production Technician II,Melinda Shaw,talan.garrett@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,,Production,Wireline Construction,1962-12-25,MA,Laborer,Male,3624,Hispanic,Widowed,Fully Meets,5,1,0,0,0,0,Active,1953,5.35,2023-07-08,Bachelor's Degree,11,54872.15,"Psychotherapist, dance movement",Rejected,2022-09-09,1,4,1,Low Engagement,2022-09-07,Project Management,Internal,Incomplete,Hoffmanbury,Molly Miranda,1,224.09,After Start Date,0,0
2825,Van,Griffin,2023-02-13,,Production Technician II,Elizabeth Brown,van.griffin@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production,Project Management - Eng,1982-12-29,MA,Project Manager,Male,80760,Hispanic,Widowed,Fully Meets,4,1,0,0,0,0,Active,1240,3.39,2023-05-12,High School,18,87527.0,"Lecturer, higher education",Applied,2023-02-22,5,4,4,High Engagement,2022-11-02,Technical Skills,External,Completed,Whiteberg,Alexandra Smith,2,363.8,Before Start Date,0,0
2826,Roger,Kaufman,2022-08-11,2022-12-01,Production Technician II,Jennifer Farmer,roger.kaufman@bilearner.com,TNS,Leave of Absence,Contract,Zone B,Full-Time,Involuntary,Prepare simply play edge.,Production,General - Con,1954-04-13,MA,Technician,Female,96266,Hispanic,Married,Fully Meets,5,0,1,0,0,0,Other Non-Active,112,0.31,2023-06-25,High School,4,78424.85,Animator,Rejected,2023-06-29,4,3,4,High Engagement,2023-07-13,Customer Service,Internal,Failed,Craigton,David Wright,2,656.05,After Start Date,0,0
2827,Ignacio,Mcintyre,2020-02-19,2022-12-10,Production Technician II,Bruce Barber,ignacio.mcintyre@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Decision fill total.,Production,Field Operations,1980-08-09,MA,Driver,Female,23357,Other,Married,Fully Meets,4,0,1,1,1,0,Terminated,1025,2.81,2023-05-20,Master's Degree,17,77497.81,"Designer, fashion/clothing",Interviewing,2022-08-30,4,4,5,High Engagement,2022-09-07,Leadership Development,Internal,Incomplete,East Brandonfort,Andrea Daugherty,1,629.85,After Start Date,0,0
2828,Jaydon,Lambert,2021-10-15,2023-03-26,Production Technician II,Dennis Foster,jaydon.lambert@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Camera parent choose add edge product keep.,Production,Field Operations,1944-05-11,MA,Technician,Female,95784,Black,Single,Fully Meets,2,0,1,1,1,0,Terminated,527,1.44,2023-06-09,PhD,14,50395.65,Manufacturing engineer,Applied,2023-02-26,5,5,3,High Engagement,2023-01-30,Communication Skills,Internal,Completed,Deborahville,Dennis Romero,3,915.92,After Start Date,0,0
2829,Serenity,Carlson,2022-11-16,,Production Technician I,Ryan Kelly,serenity.carlson@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Engineers,1947-04-14,MA,Director,Male,11197,Other,Single,Fully Meets,2,1,0,0,0,0,Active,1329,3.64,2023-06-06,Master's Degree,12,59296.51,Toxicologist,Offered,2023-02-07,2,5,3,Low Engagement,2022-10-26,Customer Service,External,Passed,North Michaelchester,Francis Rosales,3,487.27,Before Start Date,0,0
2830,Leslie,Maynard,2022-06-30,2023-02-03,Production Technician I,Nathan Johnson,leslie.maynard@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,Big author those five today.,Production,General - Eng,1994-05-26,MA,Administrative,Male,62490,White,Married,Fully Meets,1,1,0,0,0,0,Active,218,0.6,2023-06-09,PhD,1,33207.7,Company secretary,Rejected,2022-12-09,1,2,2,Low Engagement,2022-12-06,Project Management,External,Completed,Whitebury,Shawn Dillon,1,266.42,After Start Date,0,0
2831,Craig,Sherman,2021-07-28,,Production Technician I,Philip Morris,craig.sherman@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Aerial,1952-04-29,MA,Lineman,Male,20276,White,Widowed,Fully Meets,2,1,0,0,0,0,Active,1805,4.94,2023-06-19,PhD,13,45249.2,Environmental manager,Interviewing,2023-07-13,5,1,4,High Engagement,2023-02-09,Communication Skills,External,Incomplete,Christineport,Cynthia Allen,1,277.22,After Start Date,0,0
2832,Lilyana,Huffman,2021-11-21,,Production Technician I,Felicia Gomez,lilyana.huffman@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unk,,Production,Field Operations,1975-01-03,MA,Laborer,Male,31155,White,Married,Fully Meets,5,1,0,0,0,0,Active,1689,4.62,2023-07-29,Bachelor's Degree,11,80191.06,Bonds trader,Applied,2022-11-14,4,5,5,High Engagement,2022-12-23,Customer Service,Internal,Incomplete,Hebertville,Andrew Harvey,1,545.87,After Start Date,0,0
2833,Jacey,Reeves,2020-10-12,,Production Technician I,Sandy Wilson,jacey.reeves@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production,General - Con,1989-03-25,MA,Laborer,Male,11072,Asian,Married,Fully Meets,2,1,0,0,0,0,Active,2094,5.73,2023-07-15,Bachelor's Degree,13,35422.45,Brewing technologist,Interviewing,2022-09-02,2,5,2,Low Engagement,2022-08-24,Leadership Development,External,Incomplete,Heidiburgh,Melanie Harris,3,182.84,After Start Date,0,0
2834,Madyson,Silva,2018-10-02,2020-09-17,Production Technician I,Bonnie Bell,madyson.silva@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Be minute last meet former. Rich her account top.,Production,General - Con,1943-11-16,MA,Technician,Female,95191,Asian,Divorced,Fully Meets,5,1,0,0,0,0,Active,716,1.96,2023-05-27,PhD,12,85271.89,"Scientist, physiological",Applied,2023-04-30,5,3,3,High Engagement,2023-06-10,Technical Skills,External,Completed,Port Stacymouth,Casey West,4,149.67,After Start Date,0,0
2835,Liberty,Poole,2021-07-17,2023-02-27,Production Technician I,Jonathan Stephens,liberty.poole@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Resignation,Need either go.,Production,Engineers,1995-04-11,MA,Project Manager,Female,81501,White,Divorced,Fully Meets,5,1,0,0,0,0,Active,590,1.62,2023-07-13,High School,4,43105.97,Clinical embryologist,In Review,2023-03-30,4,5,3,High Engagement,2022-11-22,Customer Service,Internal,Completed,Moorefurt,Amber Berry,4,939.72,After Start Date,0,0
2836,Antonio,Romero,2022-04-13,,Production Technician I,Michael Horton,antonio.romero@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production,Catv,1988-10-07,MA,Lineman,Female,8731,Black,Divorced,Fully Meets,2,1,0,0,0,0,Active,1546,4.23,2023-06-07,High School,0,35663.92,Dancer,Offered,2022-08-13,5,4,1,High Engagement,2023-05-18,Customer Service,External,Completed,Port Mike,Brian Williams,5,410.04,After Start Date,0,0
2837,Jaylen,Butler,2021-03-20,2023-02-18,Production Technician I,Eric Young,jaylen.butler@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Administration field require.,Production,Splicing,1944-07-10,MA,Intern,Male,32946,Asian,Single,Fully Meets,4,1,0,0,0,0,Active,700,1.92,2023-06-18,Master's Degree,12,37660.62,Herbalist,Offered,2022-08-08,4,1,4,High Engagement,2023-06-08,Communication Skills,External,Incomplete,Sandersfort,Tonya Stein,1,945.59,After Start Date,0,0
2838,Gloria,Marks,2021-09-09,2021-11-05,Production Technician I,Michele Young,gloria.marks@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Bag physical goal will way against either.,Production,General - Sga,1945-05-13,MA,Director,Male,93005,Black,Single,Fully Meets,5,1,0,0,0,0,Active,57,0.16,2023-06-30,Bachelor's Degree,1,93313.86,"Engineer, electrical",Rejected,2023-07-03,4,4,2,High Engagement,2023-05-18,Communication Skills,Internal,Completed,Port Andreaton,Robert Flores,4,539.06,After Start Date,0,0
2839,Jaylee,Cunningham,2019-12-06,2022-03-28,Production Technician I,Karen Espinoza,jaylee.cunningham@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,Information step name three choose.,Production,General - Con,1969-09-06,MA,Foreman,Male,72072,Black,Married,Fully Meets,1,1,0,0,0,0,Active,843,2.31,2023-07-01,High School,16,36052.2,"Surveyor, rural practice",Offered,2022-10-23,1,4,5,Low Engagement,2022-08-07,Customer Service,External,Incomplete,South Melissamouth,Laura Palmer,2,837.22,After Start Date,0,0
2840,Jordon,Wyatt,2023-04-26,2023-05-19,Production Technician I,Yvonne Reilly,jordon.wyatt@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Voluntary,From continue left eye.,Production,Fielders,2000-04-29,MA,Engineer,Male,74671,Hispanic,Divorced,Fully Meets,2,1,0,0,0,0,Active,23,0.06,2023-05-26,High School,6,45371.73,Research scientist (medical),Rejected,2023-05-07,3,2,3,Medium Engagement,2022-10-04,Customer Service,Internal,Incomplete,Rodneyton,Brandon Fuller,3,360.08,Before Start Date,0,0
2841,Darien,Doyle,2019-04-06,,Production Technician I,David Ball,darien.doyle@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unk,,Production,General - Con,1961-10-14,MA,Foreman,Male,6774,Hispanic,Married,Fully Meets,5,1,0,0,0,0,Active,2649,7.25,2023-05-09,Bachelor's Degree,6,97758.69,Naval architect,Interviewing,2022-10-10,2,2,2,Low Engagement,2023-04-22,Customer Service,Internal,Completed,Port Tinastad,Lauren Parker,2,405.48,After Start Date,0,0
2842,Ryan,Rollins,2020-10-19,2023-02-28,Production Technician I,Dr. Terry Young,ryan.rollins@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,Region easy at much couple week on.,Production,General - Con,1965-07-16,MA,Laborer,Female,90492,Black,Widowed,Fully Meets,1,0,1,1,1,0,Terminated,862,2.36,2023-06-05,High School,9,63968.9,Theme park manager,In Review,2022-11-10,2,1,5,Low Engagement,2022-12-22,Project Management,Internal,Failed,Huffton,Becky Curtis,4,577.78,After Start Date,0,0
2843,Manuel,Haley,2021-11-22,,Production Technician II,Raymond Johnson,manuel.haley@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production,General - Con,1942-12-02,MA,Technician,Male,31013,Black,Married,Fully Meets,1,1,0,0,0,0,Active,1688,4.62,2023-07-12,PhD,3,79898.87,Politician's assistant,Applied,2022-10-03,5,1,4,High Engagement,2022-10-01,Leadership Development,External,Completed,Thomasmouth,Amanda Woodard,2,102.16,After Start Date,0,0
2844,Litzy,Lloyd,2020-12-30,2023-07-25,Production Technician II,Anthony Saunders,litzy.lloyd@bilearner.com,TNS,Leave of Absence,Contract,Zone A,Part-Time,Retirement,Process firm life from final medical.,Production,Engineers,1942-09-07,MA,Technician,Male,31828,Asian,Widowed,Fully Meets,5,0,1,0,0,0,Other Non-Active,937,2.57,2023-07-18,High School,13,81588.84,Advertising account executive,Offered,2023-07-14,2,5,2,Low Engagement,2022-08-28,Leadership Development,Internal,Passed,Port Lauren,Bobby Knight,5,336.98,After Start Date,0,0
2845,Jett,York,2020-09-03,,Production Technician II,Nancy Newman,jett.york@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production,General - Con,1979-06-18,MA,Foreman,Female,60312,White,Single,Fully Meets,4,1,0,0,0,0,Active,2133,5.84,2023-07-20,Master's Degree,16,97872.84,Environmental education officer,In Review,2022-11-14,3,4,2,Medium Engagement,2023-02-06,Customer Service,External,Completed,South Lori,Pamela Myers,2,764.22,After Start Date,0,0
2846,Natalia,Bush,2019-10-14,2022-08-19,Production Technician II,Robin Jones,natalia.bush@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,Million the fire begin truth language.,Production,Wireless,1955-09-02,MA,Technician,Female,31642,White,Divorced,Fully Meets,5,0,1,1,1,0,Terminated,1040,2.85,2023-06-04,Master's Degree,14,64355.99,Conference centre manager,In Review,2023-04-05,1,1,4,Low Engagement,2022-09-02,Communication Skills,Internal,Incomplete,Lake Courtney,Joseph Nelson,2,326.54,After Start Date,0,0
2847,Mallory,Carey,2021-02-19,2021-09-18,Production Technician II,Jessica Saunders,mallory.carey@bilearner.com,CCDR,Future Start,Part-Time,Zone C,Full-Time,Involuntary,Oil at Mr hotel. Same recently leg officer.,Production,Underground,1966-06-26,MA,Laborer,Female,81717,Black,Married,Fully Meets,2,0,1,0,0,0,Other Non-Active,211,0.58,2023-05-06,Bachelor's Degree,20,97580.47,Copy,Rejected,2022-12-01,1,2,2,Low Engagement,2023-07-16,Customer Service,Internal,Completed,Port Douglas,Beth Ryan,3,762.23,After Start Date,0,0
2848,Pierre,Tate,2022-03-13,2022-09-02,Production Technician I,Willie Compton,pierre.tate@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Involuntary,Perhaps system its answer small.,Production,Project Management - Con,1946-01-28,MA,Project Manager,Male,59518,White,Single,Exceeds,1,0,1,1,0,1,Terminated,173,0.47,2023-06-24,Bachelor's Degree,19,87221.86,Analytical chemist,Rejected,2022-08-11,2,1,1,Low Engagement,2023-07-21,Customer Service,Internal,Failed,Adammouth,Michelle Sullivan,2,510.12,After Start Date,1,1
2849,Shannon,Hurst,2018-10-02,,Production Technician I,Andrew Thomas,shannon.hurst@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Production,General - Con,1949-07-27,MA,Technician,Male,4583,Hispanic,Single,Fully Meets,5,1,0,0,0,0,Active,2835,7.76,2023-07-19,High School,5,45075.3,Adult guidance worker,In Review,2023-02-09,5,1,1,High Engagement,2023-05-06,Technical Skills,Internal,Failed,Kristybury,Donna Gonzalez,3,706.23,After Start Date,0,0
2850,Carleigh,Schultz,2022-10-06,2022-10-16,Production Technician I,Victoria Williams,carleigh.schultz@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Retirement,Stand until high true effort kid.,Production,General - Con,1972-07-29,MA,Technician,Male,6816,Hispanic,Divorced,Exceeds,1,1,0,0,0,0,Active,10,0.03,2023-07-28,PhD,18,65291.26,Stage manager,Applied,2023-03-31,4,1,4,High Engagement,2023-04-26,Technical Skills,External,Passed,Jaredtown,Thomas Villarreal,2,634.36,After Start Date,0,0
2851,Rihanna,Briggs,2020-09-21,,Production Technician I,Stephanie Gonzalez,rihanna.briggs@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production,Field Operations,1967-03-05,MA,Construction Manager,Male,26839,Black,Divorced,Fully Meets,4,1,0,0,0,0,Active,2115,5.79,2023-05-09,Bachelor's Degree,13,70928.65,Waste management officer,Interviewing,2022-10-16,4,3,3,High Engagement,2023-07-16,Communication Skills,Internal,Failed,West Cherylland,Rebecca Bullock,2,718.77,After Start Date,0,0
2852,Eden,Levy,2021-12-06,,Production Technician I,Brianna Butler,eden.levy@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production,Field Operations,1946-11-20,MA,Laborer,Male,87984,Other,Widowed,Fully Meets,1,1,0,0,0,0,Active,1674,4.58,2023-06-19,Master's Degree,16,57791.05,Careers information officer,Applied,2023-02-02,2,1,2,Low Engagement,2023-06-23,Communication Skills,Internal,Incomplete,Brownbury,Austin Moss,3,820.39,After Start Date,0,0
2853,Nathanial,Davis,2022-11-16,2023-03-21,Production Technician I,Donald Hamilton,nathanial.davis@bilearner.com,PL,Terminated for Cause,Contract,Zone B,Part-Time,Voluntary,Population let responsibility.,Production,General - Con,1994-04-06,MA,Operator,Male,70147,Other,Widowed,Needs Improvement,5,0,1,1,0,1,Terminated,125,0.34,2023-07-29,Master's Degree,18,70383.77,"Conservator, furniture",Rejected,2023-07-31,5,1,1,High Engagement,2023-01-01,Leadership Development,Internal,Passed,West Dennisborough,Tyrone Fernandez,1,835.07,After Start Date,1,1
2854,Eileen,Beard,2022-08-02,2023-07-27,Production Technician I,Amber Adams,eileen.beard@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Resignation,Serious ball together lot body tonight artist.,Production,Executive,1945-12-18,MA,Executive,Female,76409,Hispanic,Married,Needs Improvement,2,1,0,0,0,0,Active,359,0.98,2023-07-05,PhD,0,84442.68,"Engineer, building services",Applied,2023-03-05,1,3,4,Low Engagement,2023-04-18,Project Management,External,Incomplete,West Wesley,Kevin Moore,4,670.82,After Start Date,0,0
2855,Kale,Potter,2022-01-19,,Production Technician I,Michael Armstrong,kale.potter@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Unk,,Production,Field Operations,1979-02-18,MA,Clerk,Female,75727,Black,Single,Needs Improvement,4,1,0,0,0,0,Active,1630,4.46,2023-06-21,Bachelor's Degree,7,62282.52,Air broker,Rejected,2023-03-27,3,5,5,Medium Engagement,2022-09-05,Technical Skills,External,Passed,East Laurenstad,Kathleen Valenzuela,1,596.23,After Start Date,0,0
2856,Sage,Boyer,2022-04-09,,Production Technician I,Thomas Lewis,sage.boyer@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production,Sales & Marketing,1952-08-16,MA,Director,Female,14553,White,Married,Needs Improvement,5,1,0,0,0,0,Active,1550,4.24,2023-07-15,Master's Degree,15,91297.17,"Doctor, hospital",Applied,2023-01-23,4,5,2,High Engagement,2023-01-03,Customer Service,Internal,Completed,Port Joshuaport,Rebecca Frazier,2,842.67,After Start Date,0,0
2857,Dane,Owens,2019-07-19,2022-08-08,Production Technician I,Christina Young,dane.owens@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,Create research source close.,Production,General - Con,1974-11-01,MA,Laborer,Male,93847,White,Single,Fully Meets,2,1,0,0,0,0,Active,1116,3.06,2023-06-30,Master's Degree,14,33753.17,Sub,Rejected,2022-12-24,5,2,5,High Engagement,2022-12-25,Customer Service,Internal,Completed,North Edwardtown,Alyssa Morrow,3,229.18,After Start Date,0,0
2858,Colin,Simpson,2021-09-02,2022-11-14,Production Technician I,Kayla Chavez,colin.simpson@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Retirement,According foot decade argue poor hair.,Production,Engineers,1974-01-14,MA,Engineer,Male,22983,Other,Married,Fully Meets,5,1,0,0,0,0,Active,438,1.2,2023-05-26,Master's Degree,19,44385.2,Probation officer,Applied,2023-07-12,1,2,5,Low Engagement,2022-11-10,Project Management,Internal,Failed,South Desireebury,Jerry Berry,3,851.72,After Start Date,0,0
2859,Rachel,Buckley,2019-02-01,,Production Technician I,Tracey Turner,rachel.buckley@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Unk,,Production,Field Operations,1945-03-07,MA,Engineer,Male,36227,Other,Divorced,Needs Improvement,2,1,0,0,0,0,Active,2713,7.43,2023-07-22,High School,14,88302.63,Clinical research associate,Interviewing,2022-08-19,1,3,3,Low Engagement,2022-09-23,Technical Skills,Internal,Completed,New Thomas,Brett Hernandez,1,798.08,After Start Date,0,0
